stationid,lat,lon,name,state,elevation,distance,rating
480290059,29.27528,-98.31167,"14916, Laguna Road, Bexar County, Texas, 78223, United States",Texas,148.84,164,0.8953687821612349
480290676,29.332780000000003,-98.55139,"CentroMed, 9011, Poteet Jourdanton Freeway, San Antonio, Bexar County, Texas, 78211, United States",Texas,197.68,184,0.9224699828473414
480290677,29.423890000000004,-98.58028,"921, Enrique M Barrera Parkway, San Antonio, Bexar County, Texas, 78237, United States",Texas,218.24,193,0.916295025728988
480610006,25.8925,-97.49333,"Brownsville Early College High School, 343, Ringgold Road, Brownsville, Cameron County, Texas, 78520, United States",Texas,9.55,25,0.909433962264151
481390016,32.48194,-97.02666,"2762, Old Fort Worth Road, Prairie Ridge, Midlothian, Ellis County, Texas, 76065, United States",Texas,203.69,362,0.9228130360205832
481410037,31.76806,-106.50083,"Rim Road, El Paso, El Paso County, Texas, 79968, United States",Texas,1174.28,580,0.9173241852487135
481410057,31.667500000000004,-106.2875,"Old Hueco Tanks Road, Moon Addition Number 3 Colonia, Socorro, El Paso County, Texas, 79927, United States",Texas,1115.27,586,0.9204116638078902
482010058,29.770560000000003,-95.03083,"Baytown Fire Department Station 5, Bayway Drive, Wooster, Baytown, Harris County, Texas, 77520, United States",Texas,7.02,7,0.9087478559176673
482011034,29.76806,-95.22056,"Harris Elementary School, 1262, Mae Drive, Houston, Harris County, Texas, 77015, United States",Texas,6.74,22,0.9207547169811321
482011035,29.73389,-95.2575,"205, Clinton Park Street, Clinton Park, Houston, Harris County, Texas, 77029, United States",Texas,9.91,25,0.9207547169811321
482011039,29.67,-95.12833,"Deer Park, Harris County, Texas, 77536, United States",Texas,9.64,11,0.9221269296740995
482150043,26.22611,-98.29083,"John H. Shary Elementary School, 2300, North Glasscock Road, Valley View Estates Colonia, Mission, Hidalgo County, Texas, 78574, United States",Texas,39.56,85,0.9111492281303601
482450021,29.92167,-93.91389,"2125, Jefferson Drive, Port Arthur, Jefferson County, Texas, 77642, United States",Texas,2.62,1,0.907032590051458
483091037,31.653060000000004,-97.07056,"Mazanec Road, Waco, McLennan County, Texas, 76640, United States",Texas,143.69,292,0.9036020583190394
483611100,30.180000000000003,-93.87305,"Orange County, Texas, 77626, United States",Texas,6.35,20,0.9111492281303601
484530014,30.354170000000003,-97.76,"Murchison Middle School, 3700, North Hills Drive, Northwest Hills, Austin, Travis County, Texas, 78731, United States",Texas,251.32,209,0.916295025728988
484530021,30.263060000000003,-97.71306,"2509, Webberville Road, Grandview Place, Austin, Travis County, Texas, 78702, United States",Texas,144.46,198,0.9204116638078902
484790313,27.59917,-99.53306,"Laredo, Webb County, Texas, 78045, United States",Texas,140.26,176,0.9149228130360205
490050007,41.842780000000005,-111.85167,"Birch Creek School, West 200 North, Smithfield, Cache County, Utah, 84335, United States",Utah,1375.59,983,0.8970840480274442
490110004,40.89778,-111.88528,"200 W @ 923 N, North 200 West, Bountiful, Davis County, Utah, 84014, United States",Utah,1314.92,946,0.9234991423670669
490353006,40.73333,-111.87167,"670, 1700 South, Liberty-Wells, Salt Lake City, Salt Lake County, Utah, 84105, United States",Utah,1307.15,942,0.9228130360205832
490353010,40.795280000000005,-111.93083,"Salt Lake Center for Science Education, 1400 W, Goodwin Avenue, Amos Addition, Rose Park, Salt Lake City, Salt Lake County, Utah, 84116, United States",Utah,1286.4,939,0.9149228130360205
490494001,40.34139,-111.71333,"North Main Street, Lindon, Utah County, Utah, 84042, United States",Utah,1429.39,925,0.9221269296740995
490530007,37.17889,-113.305,"155, North 870 West, Hurricane, Washington County, Utah, 84737, United States",Utah,990.97,572,0.9234991423670669
500030004,42.8875,-73.24944,"Airport Road, Bennington, Bennington County, Vermont, 05257, United States",Vermont,241.13,178,0.9176672384219554
500070014,44.47583,-73.21028000000001,"Shell, Main Street, Downtown, Burlington, Chittenden County, Vermont, 05401, United States",Vermont,59.64,248,0.904631217838765
500210002,43.60833,-72.98222000000001,"Rutland Post Office, 173, West Street, Rutland City, Rutland County, Vermont, 05701, United States",Vermont,170.69,190,0.9217838765008577
510590030,38.77167,-77.10889,"Chessie’s Trail, Groveton, Fairfax County, Virginia, 22036, United States",Virginia,50.41,15,0.9145797598627787
510690010,39.28278,-78.08139000000001,"Rest, Frederick County, Virginia, 22624, United States",Virginia,190.12,100,0.9193825042881647
510870014,37.55639,-77.4,"2401, Hartman Street, Central Gardens, Henrico County, Virginia, 23223, United States",Virginia,48.44,48,0.9234991423670669
530030004,46.42556,-117.05972,"13th Street, Clarkston, Asotin County, Washington, 99403, United States",Washington,233.38,410,0.9252144082332762
530050002,46.21806,-119.20139,"Tri-Cities Vocational Center, West John Day Avenue, Kennewick Industrial Park, Kennewick, Benton County, Washington, 99338, United States",Washington,157.16,270,0.9252144082332762
530070007,47.838330000000006,-120.02306000000002,"US Forest Service/National Park Service/Chelan Ranger District, West Woodin Avenue, Chelan, Chelan County, Washington, 98816, United States",Washington,340.44,163,0.9087478559176673
530070011,47.43056000000001,-120.34194,"1300, 5th Street, Wenatchee, Chelan County, Washington, 98801, United States",Washington,248.78,141,0.9248713550600343
530090015,48.36583,-124.61,"Makah Marina, Bayview Avenue, Neah Bay, Clallam County, Washington, 98357, United States",Washington,3.37,0,0.9238421955403088
530110022,45.863890000000005,-122.41084,"363, West Humphrey Street, Yacolt, Clark County, Washington, 98675, United States",Washington,211.7,89,0.9241852487135506
530110024,45.643330000000006,-122.58722000000002,"2719, Northeast 84th Avenue, Burton Homes, Ogden, Vancouver, Clark County, Washington, 98662, United States",Washington,64.35,92,0.9221269296740995
530130002,46.317780000000006,-117.985,"Columbia County Fire Department, 206, West Main Street, Dayton, Columbia County, Washington, 99328, United States",Washington,486.56,347,0.9248713550600343
530150015,46.13917000000001,-122.96167,"Olympic Elementary School, Hemlock Street, Longview, Cowlitz County, Washington, 98632, United States",Washington,3.76,38,0.9190394511149228
530210002,46.57528000000001,-119.00195,"Mesa Elementary School, Pepiot Road, Mesa, Franklin County, Washington, United States",Washington,226.88,265,0.9166380789022298
530251002,47.130280000000006,-119.2725,"HAPO Credit Union, South Chestnut Street, Moses Lake, Grant County, Washington, 98837, United States",Washington,324.95,226,0.9248713550600343
530310003,48.128890000000006,-122.77889,"Blue Heron Middle School, San Juan Avenue, Rosewind, Colinwood Farm, Port Townsend, Jefferson County, Washington, 98386, United States",Washington,8.28,-1,0.9252144082332762
530330017,47.49,-121.7725,"Tinkham Avenue Northeast, North Bend, King County, Washington, 98045, United States",Washington,140.91,33,0.9248713550600343
530330031,47.60083,-122.14833000000002,"Lake Hills Elementary School, 143rd Avenue Southeast, Robinswood, Bellevue, King County, Washington, 98007, United States",Washington,93.5,4,0.9248713550600343
530330057,47.56194000000001,-122.34028,"4601, Diagonal Avenue South, Georgetown, Seattle, King County, Washington, 98134, United States",Washington,3.0,2,0.913893653516295
530331011,47.53083,-122.32056,"South Elmgrove Street, South Park, Seattle, King County, Washington, 98108, United States",Washington,3.02,3,0.9224699828473414
530332004,47.385830000000006,-122.23,"C Building, State Avenue North, Downtown, Kent, King County, Washington, 98032, United States",Washington,14.23,8,0.9200686106346484
530370002,46.99333000000001,-120.54500000000002,"258, East 2nd Avenue, Ellensburg, Kittitas County, Washington, 98926, United States",Washington,466.93,139,0.9238421955403088
530410004,46.66389,-122.96722,"350, North Market Boulevard, Chehalis, Lewis County, Washington, 98532, United States",Washington,68.38,42,0.9224699828473414
530470010,48.476940000000006,-120.19055000000002,"Winthrop Library, Highway 20, Winthrop, Okanogan County, Washington, 98862, United States",Washington,536.73,157,0.918696397941681
530470013,48.39972,-119.51889,"8th Avenue East, Omak, Okanogan County, Washington, 98841, United States",Washington,262.58,203,0.9183533447684391
530530029,47.18639,-122.45167,"Birney Elementary School, South 76th Street, South End, Tacoma, Pierce County, Washington, 98408, United States",Washington,104.65,8,0.9173241852487135
530530031,47.26556,-122.38556,"East Alexander Avenue, Tacoma, Pierce County, Washington, 98422, United States",Washington,4.74,2,0.9207547169811321
530570015,48.41,-122.3375,"Northwest Clean Air Agency, 1600, South 2nd Street, Mount Vernon, Skagit County, Washington, 98273, United States",Washington,6.29,10,0.9217838765008577
530610020,48.24667,-121.60306,"Darrington Elementary School, Emens Avenue, Darrington, Snohomish County, Washington, United States",Washington,175.62,51,0.9183533447684391
530630021,47.67250000000001,-117.36472,"Spokane Regional Clean Air Agency, 3104, East Augusta Avenue, Chief Garry Park, Spokane, Spokane County, Washington, 99207, United States",Washington,585.68,363,0.9200686106346484
530630047,47.69944,-117.42611,"1008, West Princeton Avenue, North Hill, Spokane, Spokane County, Washington, 99205, United States",Washington,623.12,357,0.9245283018867925
530639995,47.808060000000005,-117.34306,"Colbert Elementary School, East Green Bluff Road, Spokane County, Washington, United States",Washington,578.35,363,0.9173241852487135
530650002,47.885000000000005,-117.98833,"Bureau of Indian Affairs Highway 27, Wellpinit, Stevens County, Washington, 99040, United States",Washington,727.42,314,0.9200686106346484
530650005,48.54444,-117.90305,"Colville Pediatric Dentistry, 266, East 1st Avenue, Colville, Stevens County, Washington, United States",Washington,495.04,323,0.9248713550600343
530710005,46.05861,-118.35139,"1099, West Birch Street, Walla Walla, Walla Walla County, Washington, 99362, United States",Washington,278.14,336,0.9241852487135506
530750003,46.72444,-117.18,"Franklin Elementary School, Southeast Dexter Street, Pullman, Whitman County, Washington, 99163, United States",Washington,768.47,391,0.9248713550600343
530750006,47.23111,-117.36833,"Rosalia Schools, South Josephine Avenue, Rosalia, Whitman County, Washington, 99170, United States",Washington,687.02,366,0.9252144082332762
530770005,46.32028,-119.99805,"Harrison Middle School, Harrison Avenue, Sunnyside, Yakima County, Washington, 98944, United States",Washington,226.47,212,0.9204116638078902
550350014,44.761390000000006,-91.41278,"WisDOT Northwest Region Shop, US 53, Eau Claire, Town of Washington, Eau Claire County, Wisconsin, 54703, United States",Wisconsin,280.83,1080,0.913893653516295
550430009,42.69194,-90.69611,"Potosi High School, Great River Road, Potosi, Town of Potosi, Grant County, Wisconsin, 53820, United States",Wisconsin,299.23,1220,0.9217838765008577
550590019,42.50444,-87.81084000000001,"Al Krampert Trail, Carol Beach, Pleasant Prairie, Kenosha County, Wisconsin, 60096, United States",Wisconsin,178.82,990,0.9084048027444254
550630012,43.77806,-91.225,"20th Street South, Herrington, La Crosse, La Crosse County, Wisconsin, 54601, United States",Wisconsin,203.99,1151,0.916295025728988
550790010,43.01778,-87.93305000000001,"Iglesia La Luz del Mundo, 1316, South Cesar E Chavez Drive, Clarke Square, Milwaukee, Milwaukee County, Wisconsin, 53204, United States",Wisconsin,193.49,1022,0.9197255574614065
550790026,43.06083,-87.91250000000001,"North First Street Historic District, East Meinecke Avenue, Harambee, Milwaukee, Milwaukee County, Wisconsin, 53212, United States",Wisconsin,207.35,1022,0.9231560891938251
550870009,44.30667,-88.39555000000001,"4563, North Meade Street, Appleton, Outagamie County, Wisconsin, 54913, United States",Wisconsin,240.43,968,0.9135506003430531
550890009,43.49806,-87.81,"Park Office, CTH D, Lake Church, Town of Belgium, Ozaukee County, Wisconsin, 53004, United States",Wisconsin,210.11,1019,0.9224699828473414
551198001,45.20389,-90.6,"County Highway M, Perkinstown, Town of Grover, Taylor County, Wisconsin, 54451, United States",Wisconsin,458.07,1001,0.9224699828473414
560130099,42.5275,-108.72028,"Atlantic City Road, Fremont County, Wyoming, United States",Wyoming,2523.15,1196,0.9231560891938251
560210100,41.18194,-104.77834,"Cheyenne, Laramie County, Wyoming, 82009, United States",Wyoming,1860.38,1334,0.8452830188679246
